intent_id,service_type,scenario,created_at,timestamp_received,timestamp_decision,timestamp_completed,status_final,latency_total_ms,latency_sem_csmf_ms,latency_ml_nsmf_ms,latency_decision_engine_ms,latency_bc_nssmf_ms,error_type,error_message,nest_id,bert,ber,source_file
urlcc-1764544592-4-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:13:45.424439776+00:00"", grpc_status:14}""
>",nest-urlcc-1764544592-4-17864,,,mixed_135_20251130_201622.jsonl
urlcc-1764544595-5-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:13:48.688674376+00:00"", grpc_status:14}""
>",nest-urlcc-1764544595-5-17864,,,mixed_135_20251130_201622.jsonl
urlcc-1764544599-6-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:13:51.951580878+00:00"", grpc_status:14}""
>",nest-urlcc-1764544599-6-17864,,,mixed_135_20251130_201622.jsonl
urlcc-1764544602-7-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {grpc_status:14, created_time:""2025-11-30T23:13:55.210611885+00:00""}""
>",nest-urlcc-1764544602-7-17864,,,mixed_135_20251130_201622.jsonl
urlcc-1764544605-8-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:13:58.471104152+00:00"", grpc_status:14}""
>",nest-urlcc-1764544605-8-17864,,,mixed_135_20251130_201622.jsonl
urlcc-1764544608-9-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:14:01.733040479+00:00"", grpc_status:14}""
>",nest-urlcc-1764544608-9-17864,,,mixed_135_20251130_201622.jsonl
urlcc-1764544612-10-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {grpc_status:14, created_time:""2025-11-30T23:14:04.995632216+00:00""}""
>",nest-urlcc-1764544612-10-17864,,,mixed_135_20251130_201622.jsonl
urlcc-1764544615-11-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:14:08.262467293+00:00"", grpc_status:14}""
>",nest-urlcc-1764544615-11-17864,,,mixed_135_20251130_201622.jsonl
urlcc-1764544618-12-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:14:11.520067779+00:00"", grpc_status:14}""
>",nest-urlcc-1764544618-12-17864,,,mixed_135_20251130_201622.jsonl
urlcc-1764544621-13-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:14:14.780664202+00:00"", grpc_status:14}""
>",nest-urlcc-1764544621-13-17864,,,mixed_135_20251130_201622.jsonl
urlcc-1764544625-14-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {grpc_status:14, created_time:""2025-11-30T23:14:18.042975981+00:00""}""
>",nest-urlcc-1764544625-14-17864,,,mixed_135_20251130_201622.jsonl
urlcc-1764544628-15-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {grpc_status:14, created_time:""2025-11-30T23:14:21.303008568+00:00""}""
>",nest-urlcc-1764544628-15-17864,,,mixed_135_20251130_201622.jsonl
urlcc-1764544631-16-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:14:24.562756558+00:00"", grpc_status:14}""
>",nest-urlcc-1764544631-16-17864,,,mixed_135_20251130_201622.jsonl
urlcc-1764544634-17-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:14:27.819673884+00:00"", grpc_status:14}""
>",nest-urlcc-1764544634-17-17864,,,mixed_135_20251130_201622.jsonl
urlcc-1764544638-18-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:14:31.075887313+00:00"", grpc_status:14}""
>",nest-urlcc-1764544638-18-17864,,,mixed_135_20251130_201622.jsonl
urlcc-1764544641-19-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {grpc_status:14, created_time:""2025-11-30T23:14:34.331670198+00:00""}""
>",nest-urlcc-1764544641-19-17864,,,mixed_135_20251130_201622.jsonl
urlcc-1764544644-20-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:14:37.591279671+00:00"", grpc_status:14}""
>",nest-urlcc-1764544644-20-17864,,,mixed_135_20251130_201622.jsonl
embb-1764544648-1-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:14:40.846398102+00:00"", grpc_status:14}""
>",nest-embb-1764544648-1-17864,,,mixed_135_20251130_201622.jsonl
embb-1764544651-2-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {grpc_status:14, created_time:""2025-11-30T23:14:44.100729415+00:00""}""
>",nest-embb-1764544651-2-17864,,,mixed_135_20251130_201622.jsonl
embb-1764544654-3-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {grpc_status:14, created_time:""2025-11-30T23:14:47.358280179+00:00""}""
>",nest-embb-1764544654-3-17864,,,mixed_135_20251130_201622.jsonl
embb-1764544657-4-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:14:50.618392971+00:00"", grpc_status:14}""
>",nest-embb-1764544657-4-17864,,,mixed_135_20251130_201622.jsonl
embb-1764544661-5-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {grpc_status:14, created_time:""2025-11-30T23:14:53.87445826+00:00""}""
>",nest-embb-1764544661-5-17864,,,mixed_135_20251130_201622.jsonl
embb-1764544664-6-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {grpc_status:14, created_time:""2025-11-30T23:14:57.131297702+00:00""}""
>",nest-embb-1764544664-6-17864,,,mixed_135_20251130_201622.jsonl
embb-1764544667-7-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:15:00.393726582+00:00"", grpc_status:14}""
>",nest-embb-1764544667-7-17864,,,mixed_135_20251130_201622.jsonl
embb-1764544670-8-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {grpc_status:14, created_time:""2025-11-30T23:15:03.649623954+00:00""}""
>",nest-embb-1764544670-8-17864,,,mixed_135_20251130_201622.jsonl
embb-1764544674-9-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:15:06.90675765+00:00"", grpc_status:14}""
>",nest-embb-1764544674-9-17864,,,mixed_135_20251130_201622.jsonl
embb-1764544677-10-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {grpc_status:14, created_time:""2025-11-30T23:15:10.163653671+00:00""}""
>",nest-embb-1764544677-10-17864,,,mixed_135_20251130_201622.jsonl
embb-1764544680-11-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:15:13.415368524+00:00"", grpc_status:14}""
>",nest-embb-1764544680-11-17864,,,mixed_135_20251130_201622.jsonl
embb-1764544683-12-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:15:16.676945544+00:00"", grpc_status:14}""
>",nest-embb-1764544683-12-17864,,,mixed_135_20251130_201622.jsonl
embb-1764544687-13-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:15:19.935270878+00:00"", grpc_status:14}""
>",nest-embb-1764544687-13-17864,,,mixed_135_20251130_201622.jsonl
embb-1764544690-14-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:15:23.188543348+00:00"", grpc_status:14}""
>",nest-embb-1764544690-14-17864,,,mixed_135_20251130_201622.jsonl
embb-1764544693-15-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:15:26.450365645+00:00"", grpc_status:14}""
>",nest-embb-1764544693-15-17864,,,mixed_135_20251130_201622.jsonl
mmtc-1764544696-1-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:15:29.71474118+00:00"", grpc_status:14}""
>",nest-mmtc-1764544696-1-17864,,,mixed_135_20251130_201622.jsonl
mmtc-1764544700-2-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:15:32.972735874+00:00"", grpc_status:14}""
>",nest-mmtc-1764544700-2-17864,,,mixed_135_20251130_201622.jsonl
mmtc-1764544703-3-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {grpc_status:14, created_time:""2025-11-30T23:15:36.236228896+00:00""}""
>",nest-mmtc-1764544703-3-17864,,,mixed_135_20251130_201622.jsonl
mmtc-1764544706-4-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:15:39.49737654+00:00"", grpc_status:14}""
>",nest-mmtc-1764544706-4-17864,,,mixed_135_20251130_201622.jsonl
mmtc-1764544709-5-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {grpc_status:14, created_time:""2025-11-30T23:15:42.753108241+00:00""}""
>",nest-mmtc-1764544709-5-17864,,,mixed_135_20251130_201622.jsonl
mmtc-1764544713-6-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {grpc_status:14, created_time:""2025-11-30T23:15:46.015453747+00:00""}""
>",nest-mmtc-1764544713-6-17864,,,mixed_135_20251130_201622.jsonl
mmtc-1764544716-7-17864,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv4:127.0.0.1:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv4:127.0.0.1:50051: Failed to connect to remote host: Connection refused {grpc_status:14, created_time:""2025-11-30T23:15:49.275864919+00:00""}""
>",nest-mmtc-1764544716-7-17864,,,mixed_135_20251130_201622.jsonl
